310
514853.0132,6918795.33,-1.572026623
514853.0118,6918794.222,-1.559346688
514853.1743,6918792.929,-1.545694295
514853.1727,6918791.637,-1.533014372
514853.1712,6918790.345,-1.506207003
514853.1696,6918789.052,-1.465497821
514853.3321,6918787.76,-1.427857797
514853.6589,6918786.652,-1.390217783
514853.9855,6918785.359,-1.349508622
514854.148,6918784.066,-1.33236366
514854.4746,6918782.774,-1.328148061
514854.8014,6918781.666,-1.294854584
514855.1282,6918780.557,-1.25463949
514855.455,6918779.449,-1.230173483
514855.9459,6918778.341,-1.197496823
514856.4366,6918777.048,-1.15215481
514856.9275,6918775.94,-1.127427467
514857.4186,6918775.016,-1.115001238
514858.0736,6918773.907,-1.089909654
514858.5645,6918772.799,-1.084530243
514859.0556,6918771.875,-1.103840932
514859.7106,6918770.767,-1.109220503
514860.2015,6918769.658,-1.09655523
514860.6924,6918768.55,-1.092521353
514861.1836,6918767.626,-1.081201613
514861.8386,6918766.518,-1.041220098
514862.4936,6918765.409,-0.9977750997
514863.1486,6918764.301,-0.9657852174
514863.804,6918763.562,-0.9368477367
514864.4592,6918762.638,-0.918080464
514865.2785,6918761.713,-0.9180805621
514866.0976,6918760.605,-0.9168704219
514866.7528,6918759.681,-0.9064904504
514867.408,6918758.757,-0.9074721129
514868.2273,6918757.833,-0.8879034966
514869.0467,6918756.909,-0.8216379201
514869.7019,6918755.985,-0.7585775251
514870.5214,6918755.245,-0.7184466602
514871.5053,6918754.69,-0.655386268
514872.4889,6918753.95,-0.5966315598
514873.4725,6918753.211,-0.5824434798
514874.4564,6918752.656,-0.5905573783
514875.2761,6918752.101,-0.5952718782
514876.26,6918751.546,-0.5891975881
514877.0795,6918750.806,-0.5815979473
514877.8993,6918750.251,-0.5739983071
514878.8831,6918749.696,-0.5455148761
514879.867,6918749.141,-0.5019502671
514880.8508,6918748.586,-0.4817239059
514881.9987,6918748.031,-0.4556531506
514883.1467,6918747.476,-0.429582397
514884.2946,6918746.92,-0.4183697462
514885.4428,6918746.55,-0.4002704803
514886.5907,6918745.994,-0.3821712166
514887.9027,6918745.439,-0.3903338239
514889.0509,6918745.068,-0.3903339386
514890.3629,6918744.513,-0.364052262
514891.5109,6918743.957,-0.35058832
514892.659,6918743.587,-0.3505884329
514893.9713,6918743.216,-0.3336295204
514895.1195,6918742.845,-0.3120521174
514896.4315,6918742.29,-0.3120522302
514897.7437,6918741.919,-0.312052346
514899.056,6918741.548,-0.2818732751
514900.2041,6918741.177,-0.255835494
514901.5164,6918740.807,-0.2558356077
514902.8289,6918740.62,-0.2523775043
514904.1411,6918740.249,-0.2523776177
514905.4534,6918739.879,-0.2690928621
514906.7656,6918739.508,-0.2823498868
514907.9138,6918739.137,-0.2823500008
514909.2261,6918738.766,-0.2690932016
514910.5383,6918738.395,-0.2523781849
514911.8506,6918738.024,-0.2489200809
514913.163,6918737.838,-0.2489201969
514914.4753,6918737.467,-0.2523785312
514915.7875,6918737.096,-0.2690937788
514917.0998,6918736.726,-0.2858090241
514918.248,6918736.355,-0.2892673566
514919.5602,6918735.984,-0.2892674683
514920.7084,6918735.613,-0.2892675801
514922.0206,6918735.243,-0.275237752
514923.3329,6918734.872,-0.2585227283
514924.481,6918734.501,-0.2444928987
514925.7935,6918734.315,-0.2194347667
514927.1058,6918733.944,-0.219434877
514928.2542,6918733.758,-0.2334649264
514929.5666,6918733.572,-0.2361502306
514930.7146,6918733.016,-0.2636443468
514932.0271,6918732.83,-0.3014836933
514933.1752,6918732.459,-0.3108065807
514934.4872,6918731.904,-0.3201294692
514935.7995,6918731.533,-0.3341595268
514937.1115,6918730.978,-0.3206955781
514938.4238,6918730.607,-0.3079146999
514939.5719,6918730.236,-0.2951338201
514940.8842,6918729.865,-0.2717812147
514942.1964,6918729.494,-0.2577513836
514943.5087,6918729.123,-0.2437215484
514944.6571,6918728.937,-0.2331499354
514945.9693,6918728.567,-0.2366082654
514947.1177,6918728.38,-0.2506383211
514948.4299,6918728.01,-0.2506384271
514949.5781,6918727.639,-0.2382445841
514950.8904,6918727.268,-0.2412936928
514952.0388,6918727.082,-0.2412938007
514953.1871,6918726.896,-0.227263957
514954.3353,6918726.525,-0.212777531
514955.6476,6918726.154,-0.225171586
514956.7959,6918725.968,-0.2076361563
514958.1084,6918725.782,-0.1633793292
514959.2566,6918725.411,-0.1488929038
514960.5693,6918725.41,-0.1664285455
514961.8818,6918725.224,-0.1694776554
514963.0302,6918725.038,-0.1694777591
514964.1783,6918724.667,-0.1833818875
514965.3267,6918724.481,-0.1685742231
514966.6392,6918724.295,-0.1362310226
514967.9517,6918724.108,-0.1029551355
514969.1003,6918724.107,-0.0731736966
514970.4128,6918723.921,-0.0452286866
514971.7255,6918723.919,-0.01528123922
514973.0382,6918723.917,0.029473976
514974.3509,6918723.916,0.08778303817
514975.4997,6918724.099,0.13205101
514976.8127,6918724.282,0.173633783
514977.9617,6918724.65,0.2208666142
514979.2747,6918724.833,0.2935732053
514980.5878,6918725.2,0.3780168669
514981.5728,6918725.568,0.4739314984
514982.5583,6918726.306,0.5916873455
514983.5437,6918727.043,0.7178920501
514984.5294,6918727.965,0.8038152288
514985.351,6918728.887,0.8635148033
514986.0087,6918729.994,0.9305107583
514986.8303,6918730.916,0.9783506996
514987.488,6918732.023,1.008437759
514988.1458,6918733.13,1.05054954
514988.8035,6918734.237,1.092661327
514989.2971,6918735.344,1.11600577
514989.7908,6918736.451,1.146197589
514990.2844,6918737.558,1.165069604
514990.778,6918738.665,1.177772181
514991.1074,6918739.588,1.208019163
514991.601,6918740.695,1.23826615
514991.9306,6918741.802,1.277414804
514992.2603,6918743.094,1.343105001
514992.5899,6918744.202,1.40220171
514992.7558,6918745.678,1.442910744
514992.7577,6918747.155,1.496299672
514992.9233,6918748.447,1.546619465
514992.925,6918749.74,1.57039773
514992.9266,6918751.032,1.594914223
514992.7641,6918752.325,1.620274002
514992.7657,6918753.617,1.647452651
514992.6032,6918754.91,1.688161773
514992.6048,6918756.202,1.725218256
514992.278,6918757.31,1.762274745
514991.9514,6918758.603,1.811067566
514991.6249,6918759.896,1.856676899
514991.2983,6918761.188,1.886924055
514990.8076,6918762.481,1.947508228
514990.317,6918763.774,2.015361577
514989.6622,6918765.068,2.071478615
514988.8431,6918766.176,2.126189254
514988.1882,6918767.285,2.178471497
514987.3691,6918768.394,2.213467897
514986.55,6918769.502,2.250699122
514985.7307,6918770.426,2.287100767
514984.9114,6918771.351,2.323119645
514983.928,6918772.275,2.361178275
514982.9449,6918773.384,2.379378878
514981.9613,6918774.124,2.379378996
514980.9779,6918775.048,2.388905191
514979.9945,6918775.972,2.396864044
514979.1752,6918776.896,2.386404647
514978.0277,6918777.821,2.394363502
514977.0443,6918778.745,2.421349004
514976.0609,6918779.67,2.443279601
514974.9134,6918780.594,2.457251464
514973.9298,6918781.334,2.47554047
514972.9462,6918782.073,2.485870739
514971.9626,6918782.813,2.489512448
514970.8151,6918783.738,2.489512564
514969.8315,6918784.477,2.48951268
514968.8479,6918785.217,2.505703828
514967.8642,6918785.957,2.542264679
514966.8806,6918786.697,2.568488341
514965.8968,6918787.252,2.58825937
514964.7488,6918787.807,2.614483032
514963.6011,6918788.547,2.628157247
514962.6173,6918789.102,2.607787654
514961.6334,6918789.657,2.581564213
514960.6496,6918790.212,2.581564321
514959.666,6918790.952,2.575111796
514958.6823,6918791.691,2.556479926
514957.5344,6918792.247,2.558363902
514956.5508,6918792.986,2.578134932
514955.4031,6918793.726,2.578135049
514954.2554,6918794.466,2.572797557
514953.2715,6918795.021,2.572797675
514952.1238,6918795.761,2.565956054
514950.9761,6918796.501,2.56595617
514949.9925,6918797.241,2.565956286
514948.8448,6918797.981,2.57774664
514947.8609,6918798.536,2.603074324
514946.7132,6918799.276,2.642512143
514945.5653,6918799.831,2.675035676
514944.5814,6918800.386,2.681488417
514943.4332,6918800.757,2.681488529
514942.2853,6918801.312,2.687419746
514941.1376,6918802.052,2.660161502
514939.9897,6918802.607,2.627638198
514938.8417,6918803.163,2.621185684
514937.8581,6918803.902,2.61473317
514936.7102,6918804.458,2.620014907
514935.7265,6918805.197,2.64437597
514934.5786,6918805.753,2.657524303
514933.2666,6918806.308,2.650302951
514932.1186,6918806.863,2.638123724
514931.1348,6918807.418,2.613762889
514930.1511,6918808.158,2.582180587
514929.0034,6918808.898,2.537790623
514928.0196,6918809.453,2.513770346
514927.036,6918810.193,2.51377046
514926.0526,6918811.117,2.508432969
514925.0689,6918811.857,2.522107177
514923.9212,6918812.597,2.559801777
514922.7735,6918813.337,2.585706147
514921.6256,6918813.892,2.592548003
514920.4779,6918814.632,2.604338354
514919.3301,6918815.372,2.604338475
514918.1824,6918816.112,2.585706631
514917.0345,6918816.667,2.578865018
514915.8868,6918817.407,2.56443184
514914.9031,6918818.147,2.529762524
514913.7554,6918818.887,2.511130674
514912.9359,6918819.626,2.499897641
514911.9523,6918820.366,2.480835244
514910.8045,6918821.106,2.472389451
514909.8212,6918822.03,2.472389564
514908.8375,6918822.77,2.444697584
514908.018,6918823.509,2.408208332
514907.0344,6918824.249,2.379548441
514906.2151,6918825.173,2.33846499
514905.3957,6918826.097,2.297381538
514904.5764,6918827.021,2.257782488
514903.7574,6918828.13,2.230055436
514902.938,6918829.054,2.201657781
514902.2831,6918830.163,2.157512788
